_id,name,pagerank
68b9295d427214137a735429,Rajat Gupta,0.00020793647403026603
68b9295e427214137a735cbd,Aarav Nair,0.0002896946325071925
68b9295d427214137a735266,Nisha Mukherjee,0.0002489881817663955
68b9295e427214137a735e3a,Riya Reddy,0.00012055751889035408
68b9295e427214137a735e61,Sagar Patel,8.381091803839258e-05
68b9295e427214137a735fbc,Ananya Singh,0.00012908522882695955
68b9295d427214137a735258,Rohan Reddy,0.00031919899001337155
68b9295d427214137a73581e,Nikhil Iyer,0.0002109649345526662
68b9295d427214137a7355de,Rajat Bhat,0.00017157152873396744
68b9295d427214137a7351ac,Aisha Reddy,0.0003339472286800819
68b9295d427214137a7353ec,Aarav Mehta,0.0002685075993116943
68b9295e427214137a735ae1,Sneha Verma,0.0001790891376862231
68b9295e427214137a735b07,Ira Patel,0.00047997928722645134
68b9295d427214137a7351ad,Nisha Banerjee,0.0005626284725405606
68b9295d427214137a7356d3,Jahnvi Banerjee,0.0010147593143283442
68b9295d427214137a735841,Pooja Joshi,0.0008793145050724386
68b9295e427214137a73603d,Sneha Sharma,0.00014801182698415192
68b9295d427214137a73573b,Kabir Banerjee,0.0002829247897515568
68b9295d427214137a7351d5,Diya Bhat,0.00038564913453436006
68b9295d427214137a735568,Neha Verma,0.00024867844401672335
68b9295d427214137a7354ad,Aarohi Deshmukh,0.0005487861294883477
68b9295d427214137a7351ae,Nikhil Singh,0.0005540980282455833
68b9295d427214137a73558e,Aarav Joshi,0.0005091781072131687
68b9295d427214137a735724,Aisha Chatterjee,0.0003504866340723515
68b9295d427214137a73521b,Mira Joshi,0.0006869688567930553
68b9295d427214137a735556,Aman Khan,0.0008573869007343729
68b9295d427214137a735723,Ira Khan,0.00019471539111878315
68b9295d427214137a73572a,Priya Chatterjee,0.00021769961933494847
68b9295e427214137a735fd5,Siddharth Verma,7.389653070601968e-05
68b9295d427214137a73578b,Aarav Banerjee,0.0008303262073040051
68b9295e427214137a735ecc,Zoya Joshi,6.573174254992821e-05
68b9295d427214137a7352dc,Sanya Singh,0.0003513841022056519
68b9295e427214137a735af9,Sagar Nair,0.0007145941279818887
68b9295e427214137a735df6,Kabir Bose,6.732355258615841e-05
68b9295e427214137a735f70,Aman Bhat,0.00015094915403315135
68b9295d427214137a735210,Zoya Reddy,0.00046367375301835
68b9295d427214137a735625,Ananya Agarwal,0.0002043480062326173
68b9295d427214137a7353c6,Kunal Iyer,0.00030026444907536084
68b9295e427214137a735bb9,Harsh Kapoor,0.00032911732572594966
68b9295e427214137a735cbf,Neha Nair,0.0002029169437209866
68b9295e427214137a7359a5,Priya Mukherjee,0.00028364567652075555
68b9295d427214137a735797,Dev Gupta,0.0003220207837694338
68b9295e427214137a735902,Meera Deshmukh,0.000351525792511019
68b9295d427214137a7353f8,Rajat Patel,0.0008301451442301828
68b9295d427214137a7352e4,Ananya Agarwal,0.0002782116329942951
68b9295e427214137a735db2,Mira Reddy,6.511713562755574e-05
68b9295e427214137a736046,Aisha Patel,8.434003540330791e-05
68b9295e427214137a735c6b,Diya Khan,0.00016087328700245708
68b9295e427214137a7360b4,Zoya Reddy,0.000121182300143072
68b9295d427214137a7352f0,Sneha Deshmukh,0.00024376069110223394
68b9295e427214137a735dd5,Aarohi Banerjee,9.775315168543308e-05
68b9295d427214137a735487,Sneha Chatterjee,0.0003197771480069224
68b9295d427214137a7351b3,Sanya Bhat,0.0006352606623417641
68b9295e427214137a735da3,Jahnvi Banerjee,6.624915282449948e-05
68b9295d427214137a73560f,Nisha Bhat,0.0002513670296875688
68b9295d427214137a735498,Meera Reddy,0.00022578118035668107
68b9295e427214137a735fce,Zoya Gowda,0.00010121488986230259
68b9295e427214137a73608c,Dev Verma,0.00010874372523283726
68b9295d427214137a7351b4,Jahnvi Kapoor,0.00036002751459532286
68b9295d427214137a73551e,Ira Bhat,0.0003474929424070316
68b9295e427214137a735ef1,Pooja Mehta,5.86187922612303e-05
68b9295d427214137a73587c,Priya Sharma,0.0002440647483076513
68b9295e427214137a735e02,Kunal Mehta,9.383604364451206e-05
68b9295e427214137a73604e,Ishita Sharma,5.815901948381772e-05
68b9295e427214137a735c77,Naveen Gowda,0.00018640218091805341
68b9295e427214137a7360e9,Nisha Singh,8.573282862317771e-05
68b9295d427214137a73526c,Naveen Singh,0.0002337070346918578
68b9295d427214137a735248,Ishita Iyer,0.0002756891800677405
68b9295e427214137a7359ff,Aman Sharma,0.00021127026686888664
68b9295e427214137a735c5a,Varun Banerjee,0.00023029649222158338
68b9295e427214137a735ef4,Aisha Nair,7.640038777471131e-05
68b9295d427214137a7351ea,Harsh Sharma,0.00039386539096148446
68b9295e427214137a736068,Nisha Mukherjee,6.543196743478699e-05
68b9295e427214137a7359ec,Varun Banerjee,0.00022000236124196588
68b9295e427214137a735d98,Aarohi Gowda,0.00010122814223094181
68b9295e427214137a735c00,Nikhil Bose,0.0001027111554402672
68b9295e427214137a735a71,Siddharth Kapoor,0.0002023531742283536
68b9295d427214137a7351b9,Kavya Iyer,0.00041514544557218517
68b9295d427214137a735714,Zoya Khan,0.00019689240497827875
68b9295d427214137a73562a,Rohit Verma,0.000233591622224382
68b9295d427214137a735667,Kunal Bhat,0.00041268683316957993
68b9295d427214137a73577a,Rohit Patel,0.0002706234014239211
68b9295d427214137a7353b5,Diya Reddy,0.00046598614947532073
68b9295d427214137a7352e3,Aisha Joshi,0.00035132412630391825
68b9295e427214137a735dcf,Sagar Verma,6.64635144324456e-05
68b9295e427214137a735b95,Pooja Kapoor,0.00017146341718066353
68b9295d427214137a735749,Vikram Verma,0.0002343121172275915
68b9295d427214137a7351ba,Rajat Kapoor,0.0005993468016513701
68b9295e427214137a735a1f,Siddharth Joshi,0.0008392880083116388
68b9295e427214137a7358b8,Rajat Gupta,0.00017502349932889522
68b9295e427214137a735cf7,Rohit Nair,7.777243093285449e-05
68b9295d427214137a735553,Aman Reddy,0.00031903948544145284
68b9295e427214137a735936,Nikhil Verma,0.00025857950581447775
68b9295e427214137a735c28,Kunal Nair,0.0003266758645623413
68b9295e427214137a73608d,Ananya Agarwal,6.810708182064748e-05
68b9295d427214137a7354fe,Aisha Khan,0.0002917323972507951
68b9295d427214137a735762,Aakash Bhat,0.00017175501617060847
68b9295e427214137a735f1b,Varun Joshi,0.00012333163022436002
68b9295d427214137a7357e6,Kabir Bose,0.0003769708117161682
68b9295d427214137a7351bd,Aisha Gowda,0.00023823267428360446
68b9295d427214137a73536f,Ananya Iyer,0.0002740836045529199
68b9295e427214137a735a93,Pooja Khan,0.00023020190826600375
68b9295d427214137a73588c,Dev Mehta,0.0003214040224079018
68b9295d427214137a7354e0,Ankit Gupta,0.00033662191640579137
68b9295e427214137a735e78,Sanya Bhat,0.00013800056851467711
68b9295d427214137a73550e,Meera Agarwal,0.00020489211905948978
68b9295e427214137a735ca9,Sanya Agarwal,0.0001777259993745628
68b9295d427214137a7351bf,Harsh Mukherjee,0.0005747416239808065
68b9295d427214137a735479,Nisha Verma,0.0003136775852779929
68b9295e427214137a735ae6,Meera Sharma,0.00017204470784672857
68b9295d427214137a735344,Rohan Gowda,0.0008130856244883195
68b9295d427214137a73547f,Rohan Khan,0.00037028555032891176
68b9295d427214137a735886,Aditi Mehta,0.0002839321074945785
68b9295e427214137a735b9e,Sagar Chatterjee,0.00022215628175277797
68b9295d427214137a735639,Rohan Chatterjee,0.00024469944520145786
68b9295e427214137a735aa0,Rohan Gowda,0.00021893487206595604
68b9295e427214137a735e39,Aman Gowda,6.768282812671173e-05
68b9295d427214137a7351c1,Vikram Chatterjee,0.0004757503273197261
68b9295e427214137a735bed,Naveen Gowda,0.00029246913529649
68b9295e427214137a735e08,Ishita Bhat,5.782898459444488e-05
68b9295d427214137a7355a1,Nikhil Nair,0.0002027195531787949
68b9295d427214137a735372,Rajat Verma,0.0005959524484760606
68b9295e427214137a735ebb,Vikram Khan,6.73369216162762e-05
68b9295e427214137a735f26,Varun Deshmukh,8.395894319209607e-05
68b9295e427214137a735c31,Ira Bhat,6.878100371994771e-05
68b9295d427214137a7355b7,Sneha Mukherjee,0.00031850340153468553
68b9295d427214137a73548b,Kabir Reddy,0.00020673054373445378
68b9295e427214137a735c78,Sanya Mukherjee,0.00011035549929495645
68b9295d427214137a7357ae,Sanya Bhat,0.00030680932729952224
68b9295d427214137a7351c5,Rahul Banerjee,0.000451150050816803
68b9295e427214137a735d32,Sagar Mukherjee,5.850786762663534e-05
68b9295e427214137a735ff3,Aditi Banerjee,0.00011003630653699104
68b9295e427214137a735e58,Tanvi Patel,7.50918888118365e-05
68b9295d427214137a7356e8,Kavya Patel,0.0007732241923716131
68b9295d427214137a7351c6,Sanya Nair,0.0002495524560555984
68b9295e427214137a735dc4,Siddharth Reddy,7.950366985074134e-05
68b9295e427214137a735e71,Rahul Reddy,6.772275158351846e-05
68b9295d427214137a735871,Aman Deshmukh,0.0002910479279143699
68b9295d427214137a7351c7,Ananya Deshmukh,0.00029225653179118847
68b9295d427214137a735236,Rohan Khan,0.0004577798974735816
68b9295d427214137a735419,Rajat Mehta,0.00044927661109521184
68b9295d427214137a735695,Kunal Singh,0.00031934860022157227
68b9295e427214137a735c54,Neha Reddy,0.00017915621836324
68b9295d427214137a7351c8,Nisha Singh,0.0005207568443815975
68b9295e427214137a735d1b,Dev Bose,5.7833471595810065e-05
68b9295e427214137a735c69,Aman Deshmukh,0.00012005080493600025
68b9295e427214137a73591b,Naveen Khan,0.00019755207194611672
68b9295d427214137a7355a7,Aakash Patel,0.00027374802682196385
68b9295d427214137a735247,Riya Joshi,0.0003244592801356392
68b9295e427214137a73592e,Rajat Bose,0.00029945979072195706
68b9295e427214137a735b63,Ankit Mehta,0.00023733618168461982
68b9295d427214137a73561c,Riya Joshi,0.0005476355963679063
68b9295e427214137a736017,Ishita Kapoor,6.700550501699926e-05
68b9295e427214137a7358e6,Nisha Khan,0.00022436264371997533
68b9295d427214137a7351cb,Harsh Singh,0.00040924003456761006
68b9295e427214137a735946,Kunal Gowda,0.0002880632892848243
68b9295e427214137a735b08,Siddharth Kapoor,0.0007014780327826975
68b9295d427214137a7353f3,Varun Reddy,0.0007663447652555815
68b9295e427214137a735c7f,Aisha Nair,0.00020831583847003615
68b9295d427214137a735523,Diya Mehta,0.0003106176675014937
68b9295e427214137a736048,Zoya Chatterjee,0.00011054771031529073
68b9295d427214137a7354d8,Aman Verma,0.00045532309384439725
68b9295d427214137a7351cd,Rahul Deshmukh,0.0002842522398322648
68b9295e427214137a735b80,Dev Gupta,0.00017176271916719067
68b9295d427214137a7355e2,Rohan Khan,0.00036685388058421155
68b9295d427214137a735891,Vikram Nair,0.0002650430491127253
68b9295e427214137a7360cf,Vikram Patel,5.8348202564671746e-05
68b9295d427214137a7351cf,Aarav Deshmukh,0.00034357674461077425
68b9295d427214137a735843,Aditi Patel,0.0007114750314024034
68b9295e427214137a735d8f,Aarav Sharma,8.306806848202875e-05
68b9295e427214137a735e96,Neha Chatterjee,5.83218035600749e-05
68b9295e427214137a7359b4,Aisha Gowda,0.0002336964797741741
68b9295e427214137a735e76,Ankit Patel,0.00011207892871763507
68b9295e427214137a735f91,Aisha Gupta,9.5349158930048e-05
68b9295d427214137a735850,Diya Reddy,0.0007527008691355458
68b9295e427214137a735ad6,Aarav Reddy,0.0002694253373229058
68b9295d427214137a735231,Sneha Sharma,0.00040718948182009594
68b9295e427214137a735b1a,Siddharth Agarwal,0.0004633173088107848
68b9295e427214137a735b3b,Nikhil Joshi,0.0003023875574881136
68b9295e427214137a73605b,Kavya Iyer,5.728241052402738e-05
68b9295d427214137a7351d2,Rajat Singh,0.0004668685024744718
68b9295d427214137a73571f,Arjun Reddy,0.00036998006388344547
68b9295d427214137a73572b,Ira Patel,0.00027904569692849143
68b9295d427214137a735440,Kabir Bose,0.0003932644588432676
68b9295d427214137a735380,Ananya Bose,0.00026945067808340704
68b9295e427214137a735f0c,Rajat Joshi,0.00010246207670216409
68b9295e427214137a735b03,Sneha Patel,0.00045731838284064684
68b9295d427214137a7351d3,Nikhil Mehta,0.0003281840440699342
68b9295e427214137a735ab5,Aditi Gowda,0.00025691361815221713
68b9295e427214137a735c32,Ananya Mukherjee,9.954954175614306e-05
68b9295d427214137a735601,Rahul Iyer,0.0002043751353980659
68b9295e427214137a736085,Rahul Bose,7.720986283150222e-05
68b9295e427214137a735f97,Sanya Mehta,6.523816571138399e-05
68b9295e427214137a735b02,Neha Mehta,0.0004515882350439089
68b9295d427214137a7356c4,Sagar Iyer,0.0001806507852196348
68b9295e427214137a735a85,Zoya Banerjee,0.00033692974343956715
68b9295d427214137a735484,Ankit Mehta,0.0001945111117103495
68b9295d427214137a7351d6,Aditi Kapoor,0.00039914608109105457
68b9295e427214137a735a81,Zoya Patel,0.00033006616751724336
68b9295e427214137a735994,Yash Banerjee,0.00019520602906553501
