_id,name,pagerank
368,Jahnvi Mukherjee,7.016516800624611e-05
231,Ananya Khan,7.12041724779444e-05
7,Kabir Deshmukh,0.00033755175722595713
247,Sagar Banerjee,9.107859773917422e-05
14876,Nisha Nair,2.902282123339358e-05
279,Harsh Nair,0.0001138093415705786
596,Aditi Verma,6.098510098931527e-05
274,Aakash Patel,9.998022388118517e-05
321,Tanvi Chatterjee,0.00012883128481872355
46,Aarav Patel,0.00044373904955207594
93,Priya Mehta,0.00020106108622575765
3542,Kunal Reddy,7.52074080867612e-05
349,Aman Gowda,7.075675656609247e-05
10100,Harsh Sharma,2.53422489742386e-05
346,Jahnvi Reddy,8.468054682431712e-05
141,Sanya Bhat,0.00022276377522622827
12844,Vikram Bhat,3.307190881871078e-05
8,Neha Mehta,0.0001360934824809814
14862,Ishita Patel,3.240965729136187e-05
7406,Meera Agarwal,3.719488260942917e-05
10157,Sneha Gupta,3.9035657167919795e-05
11080,Aman Bose,2.519310478482034e-05
241,Pooja Bose,0.00017300467677970236
6258,Rajat Banerjee,6.508328998626548e-05
9,Kabir Reddy,0.00032902268204670286
6030,Siddharth Mehta,4.302698748593237e-05
8064,Mira Iyer,5.5472814581439045e-05
14559,Ishita Mukherjee,3.5942790270184825e-05
405,Rohit Banerjee,8.593335052413907e-05
200,Kabir Patel,0.00011373989905211164
178,Ishita Patel,5.818784578347881e-05
549,Vikram Verma,0.00013608260508965112
10197,Rohan Patel,2.841279537471398e-05
10,Sagar Nair,0.00031437269941435666
454,Sagar Bose,0.00012592381847668525
11281,Ishita Mehta,3.816112252362902e-05
1092,Aditi Agarwal,0.00019403702361091304
174,Rohan Khan,5.5645190156291294e-05
402,Meera Singh,0.00012680192628154027
45,Sagar Mehta,0.00027561125795981046
11,Neha Gupta,0.00027897568765428306
2634,Varun Sharma,8.691290486287075e-05
7605,Nisha Nair,5.629854110629876e-05
261,Aakash Kapoor,0.0002009865711055047
5013,Kavya Iyer,6.15014356740536e-05
143,Neha Joshi,5.515408277910739e-05
11035,Rohan Kapoor,2.6073360236105264e-05
13210,Nikhil Bhat,2.135341790992243e-05
12,Ankit Sharma,0.00035025805937936107
133,Nisha Iyer,8.903360553239571e-05
4359,Ananya Patel,8.785214228853138e-05
4927,Rajat Bhat,5.044202113349159e-05
436,Meera Mukherjee,8.596026332425358e-05
281,Yash Iyer,0.00010024356976116392
169,Sneha Sharma,9.346767295071858e-05
13384,Meera Mehta,2.5325826011641416e-05
13414,Naveen Singh,3.750360257990746e-05
11755,Arjun Agarwal,3.6226427705935164e-05
7454,Zoya Mehta,8.702515274362112e-05
176,Siddharth Bhat,8.628574874745913e-05
325,Mira Gowda,7.050366827435931e-05
13,Rajat Deshmukh,0.00015530284115627746
10428,Tanvi Agarwal,2.8659952370642958e-05
14,Siddharth Singh,0.0002045504226541855
387,Naveen Mukherjee,4.954064267530843e-05
13876,Priya Reddy,2.174141068825157e-05
14252,Aarav Khan,3.909720531666459e-05
9234,Ananya Verma,4.5146881821316845e-05
103,Siddharth Kapoor,0.0001846987600531193
10478,Dev Kapoor,2.790468371938876e-05
15,Arjun Kapoor,0.00033197680863506407
255,Ira Singh,8.986892867728948e-05
14395,Naveen Joshi,1.817346101198044e-05
336,Riya Nair,0.00011184152603869164
4547,Mira Deshmukh,0.00019191564681467202
191,Riya Joshi,0.00022627178954401215
353,Diya Verma,0.00015461943355391704
10762,Ananya Mukherjee,2.1355840435902995e-05
16,Rajat Chatterjee,9.444452175435514e-05
390,Tanvi Mukherjee,0.00010115952164935952
14356,Rajat Reddy,2.1933180025268345e-05
2850,Arjun Khan,8.717301323528142e-05
17,Aisha Patel,0.0001655826103075642
63,Ananya Deshmukh,0.0003801697978036763
332,Kabir Nair,0.00012211100200385075
865,Tanvi Agarwal,6.307412012123737e-05
425,Riya Singh,8.578262407013995e-05
91,Aarav Mukherjee,7.292415230154123e-05
9333,Neha Kapoor,2.964844630547859e-05
8980,Rohan Khan,7.239631786516842e-05
18,Yash Kapoor,0.0002464411090698856
212,Rohit Singh,6.194703948637353e-05
4970,Kunal Banerjee,8.391169795927327e-05
326,Priya Gowda,0.0001249598091933441
33,Sanya Deshmukh,0.0003493210846077287
19,Sanya Singh,0.0003108888386481643
288,Ishita Bose,7.867665452302809e-05
315,Priya Khan,8.197888460732657e-05
14313,Yash Chatterjee,2.2125427754600305e-05
10686,Aarav Mukherjee,2.4683823329272663e-05
9447,Rahul Patel,2.4710752969487595e-05
2535,Aakash Bhat,6.408027078762397e-05
8150,Kunal Bose,0.00012243395690919234
53,Aisha Gowda,0.00018267858549594987
310,Yash Deshmukh,4.582837473709214e-05
20,Yash Bose,0.00025622716123280807
1295,Meera Mehta,0.000169666813223724
445,Pooja Chatterjee,8.726828552444756e-05
360,Sneha Deshmukh,0.0001112815509538192
12353,Ananya Banerjee,2.5704896526947935e-05
4787,Jahnvi Joshi,0.00016617819464702084
13700,Sanya Verma,2.4590725107836825e-05
1655,Rajat Chatterjee,0.0003694279712037971
21,Diya Banerjee,0.0002755514442475856
2289,Kunal Nair,7.571475998076345e-05
12060,Rohit Iyer,2.2227167349280246e-05
12322,Aarav Nair,3.2087199351102086e-05
82,Yash Verma,5.1134603444942455e-05
10549,Priya Bhat,2.1585436236111623e-05
392,Aditi Gowda,9.997759968922435e-05
12931,Riya Chatterjee,1.8326439966710034e-05
586,Dev Bose,0.00022464178285150287
22,Mira Mukherjee,0.00031867202662012786
14410,Mira Khan,2.660952346026262e-05
9396,Riya Patel,3.166432383227168e-05
5186,Meera Gupta,0.00014760110192026037
354,Rajat Mehta,9.403336521318474e-05
3223,Rohan Singh,7.101023996534169e-05
13830,Aakash Chatterjee,2.927126074571505e-05
14837,Kabir Khan,2.1805019263026777e-05
297,Sanya Deshmukh,0.00011958711069701952
14042,Kavya Gupta,2.159309894811108e-05
24,Sneha Mehta,0.0001593885062319775
6914,Siddharth Nair,8.798758113433153e-05
2994,Naveen Sharma,0.00011405190232156792
14629,Tanvi Chatterjee,2.443808906025638e-05
127,Aditi Sharma,4.156196655056402e-05
6286,Rohan Gowda,8.012719184287808e-05
431,Sneha Banerjee,5.93113330516261e-05
8898,Ira Banerjee,3.996136442594845e-05
26,Kavya Patel,0.00020621932907661386
412,Sagar Kapoor,0.00011047814939980276
382,Aarav Gowda,8.579945366865127e-05
10952,Sneha Deshmukh,2.4633950726525595e-05
27,Neha Gupta,0.00012042004583757388
11069,Neha Iyer,3.306115977653501e-05
3166,Vikram Mehta,5.296158903916262e-05
8440,Kunal Kapoor,5.9664516975745893e-05
5526,Aditi Gowda,4.233281562352129e-05
13763,Rohan Joshi,4.331779580573273e-05
28,Ananya Chatterjee,0.0002993071620989657
5125,Rahul Nair,0.00012571372620250086
14617,Ananya Iyer,1.8112193371881914e-05
296,Pooja Bhat,0.00016270075365866572
207,Ira Agarwal,0.0001720503290613352
5964,Naveen Kapoor,0.00013373816550918925
29,Rahul Bose,0.00038409716992164427
203,Tanvi Reddy,0.0001411536439394692
13851,Sagar Singh,3.392119589857992e-05
381,Ankit Mehta,8.433561631829238e-05
11927,Jahnvi Reddy,2.175442450016696e-05
14720,Aman Kapoor,2.151479131416848e-05
5809,Rahul Gupta,0.00019625704049076325
30,Riya Gupta,0.0001349106258970868
9066,Rahul Mehta,2.540800076438439e-05
10025,Harsh Patel,1.869325431616088e-05
135,Aakash Mehta,0.00011610957822568334
31,Neha Joshi,0.0001274999650401013
7613,Zoya Mehta,0.00023018466136060363
13038,Aisha Iyer,5.5760455258092965e-05
8430,Rohit Agarwal,7.320541592837348e-05
32,Aman Gupta,0.00030962279082664225
9108,Pooja Mukherjee,2.218289386130351e-05
2255,Tanvi Reddy,8.596692373307107e-05
107,Ankit Sharma,0.00030256317072394594
5136,Aditi Patel,7.507624813542043e-05
256,Naveen Mehta,0.0001426743162949881
3750,Sneha Bhat,0.0001792985160504335
367,Meera Bhat,8.986100316295738e-05
12623,Zoya Banerjee,1.8177956234476274e-05
5839,Vikram Sharma,0.000252607151097582
650,Zoya Khan,0.00011464221670929006
1612,Kavya Bhat,0.00012045429359514578
3711,Zoya Nair,0.00024676199625336997
3196,Rohit Bhat,6.18728990228706e-05
7873,Dev Verma,8.07375521859748e-05
34,Aarohi Mehta,0.00014303889168070923
35,Rohan Reddy,0.00036004351144220813
10066,Naveen Gupta,2.8016575698568445e-05
13904,Ankit Mehta,1.808103421818218e-05
5498,Aman Gupta,7.515758174222846e-05
7228,Tanvi Sharma,9.010292698355803e-05
36,Aisha Reddy,0.00010012804856632322
37,Nisha Banerjee,0.000256516064271495
58,Jahnvi Chatterjee,0.00021434971444887928
12968,Ananya Gowda,2.3216741682953798e-05
8929,Varun Reddy,3.744559466004349e-05
13653,Aisha Gowda,3.185958436511051e-05
6711,Sneha Sharma,5.52134691172135e-05
38,Nikhil Singh,0.0002936602522735484
13424,Jahnvi Gupta,2.822813273921395e-05
13547,Dev Singh,2.1819185893682e-05
8923,Nikhil Joshi,3.020273973806522e-05
12004,Vikram Deshmukh,2.201543124553711e-05
11526,Aakash Iyer,3.3679359526249416e-05
753,Nisha Verma,0.00012782305092365982
5486,Sagar Agarwal,6.630351481903642e-05
2949,Aditi Kapoor,9.278896810250511e-05
132,Ananya Deshmukh,0.00019720152327399798
39,Jahnvi Reddy,0.00039786912649760636
645,Ishita Reddy,6.20499641945257e-05
3053,Jahnvi Mukherjee,0.0001078176120919356
388,Aarav Joshi,0.00011676977452087543
155,Aditi Gupta,0.00017190951663852773
3387,Rajat Gowda,9.512450391996918e-05
40,Ananya Bhat,0.0003135876094735003
12848,Aarav Banerjee,3.208474477278591e-05
9901,Kavya Bhat,1.816038799827079e-05
2777,Siddharth Mehta,4.4790701438049134e-05
96,Kabir Mukherjee,0.00030170228989427107
10180,Siddharth Singh,2.170186004136997e-05
3646,Jahnvi Chatterjee,0.0002496646151890364
3484,Ishita Reddy,0.00011630152030732213
1448,Ishita Bose,8.456792671654757e-05
14260,Ananya Reddy,2.1331161241427053e-05
10683,Sagar Agarwal,3.166550100401413e-05
10957,Aditi Bose,2.5995290763485213e-05
398,Meera Bose,6.865093034532219e-05
7740,Aarav Sharma,6.91532912119388e-05
4841,Vikram Agarwal,0.0001830571159591719
42,Vikram Mukherjee,0.00038395167420043013
2576,Yash Gowda,0.0001718243782625567
269,Aisha Verma,7.249293826420342e-05
5615,Tanvi Agarwal,7.128482608332106e-05
5585,Harsh Bose,5.092293528508756e-05
12368,Naveen Mukherjee,3.151795462937637e-05
6585,Ankit Gowda,9.447649394342653e-05
7904,Meera Gupta,4.8548053346500445e-05
5409,Ira Verma,0.0002178511065436106
13735,Dev Kapoor,2.5032302847876297e-05
43,Sanya Bhat,0.0001476793402481527
13767,Vikram Singh,1.869881912799249e-05
1367,Vikram Kapoor,0.0001310135666525992
9220,Nikhil Patel,2.5120274499131176e-05
7693,Rohan Agarwal,5.0385643331741855e-05
2360,Rohit Bose,0.00012966031453198987
44,Jahnvi Kapoor,0.0001256601282976018
10229,Yash Chatterjee,3.573634912938942e-05
7650,Pooja Iyer,0.00017942049824215124
6468,Aarav Bose,0.0002457543666335406
90,Priya Iyer,0.00032057086734007346
2005,Dev Gupta,8.470121037531835e-05
14354,Rahul Iyer,1.8138326365249782e-05
4262,Vikram Chatterjee,0.0001048886726209221
13088,Ishita Joshi,1.8138326365249782e-05
47,Kavya Joshi,0.00012146328188079979
11007,Pooja Mukherjee,4.208638143624042e-05
10678,Diya Verma,2.8413290251327598e-05
48,Zoya Kapoor,0.00042436259756471935
6385,Naveen Deshmukh,9.231863072725078e-05
59,Kavya Verma,0.00026264370149959156
5197,Naveen Bhat,6.630717680434684e-05
8074,Rahul Patel,9.33018521402851e-05
161,Aditi Verma,5.3359380370597854e-05
14693,Dev Chatterjee,2.5313947452283563e-05
8962,Neha Banerjee,2.8727064759819704e-05
49,Kavya Iyer,6.861559285447004e-05
7491,Rohit Agarwal,7.828365718331156e-05
1358,Priya Deshmukh,0.00015017799825802418
50,Rajat Kapoor,0.00012481328987016543
7505,Kavya Patel,0.00010443409954663943
8040,Meera Bose,9.959088637208069e-05
8321,Sneha Sharma,7.211191226543626e-05
3954,Aarohi Banerjee,6.968518990775324e-05
12079,Dev Joshi,3.358921776205191e-05
14934,Sneha Banerjee,2.627981981789558e-05
342,Tanvi Banerjee,6.35646318732179e-05
2096,Ananya Sharma,4.772084929348013e-05
10418,Rohit Patel,2.8508322218877037e-05
4623,Pooja Verma,9.96549806381027e-05
5373,Aarav Sharma,0.00017060741433489346
4370,Aisha Agarwal,7.120711029004313e-05
52,Sagar Khan,0.00015617099620413488
9993,Ankit Mehta,2.875211405859466e-05
170,Aakash Bhat,5.757688114387013e-05
1078,Naveen Singh,0.0002786094043828408
14133,Pooja Agarwal,3.1161139237673266e-05
6745,Aman Nair,0.00010838018220314621
149,Aarohi Banerjee,0.00014352326716386322
337,Aarohi Kapoor,5.088836670443852e-05
1133,Kunal Gupta,0.00012420041217961367
420,Kavya Singh,0.0001387068579821766
11475,Sneha Gupta,2.2131372680811178e-05
7843,Mira Gupta,9.110770542742513e-05
2182,Harsh Chatterjee,7.251615972100066e-05
54,Dev Patel,0.00037069465214151004
4609,Naveen Singh,0.0001828427405843332
9246,Aarohi Reddy,3.7741682345121666e-05
9477,Rahul Bhat,3.922629425213082e-05
1369,Ira Chatterjee,7.493181030505262e-05
9808,Sagar Khan,4.762101412538407e-05
13213,Aakash Reddy,1.8308989689725363e-05
393,Aarav Sharma,7.586291463566148e-05
12137,Arjun Verma,2.2239577554167193e-05
14305,Aisha Mukherjee,1.8308989689725363e-05
55,Harsh Mukherjee,0.00011715654362937778
215,Jahnvi Nair,0.00019339805934367958
56,Nisha Mukherjee,6.271709518423245e-05
86,Riya Kapoor,0.00011215187382075054
57,Vikram Chatterjee,0.0002512142998741417
5929,Rohit Gupta,0.0001823986160674666
6690,Aarohi Singh,0.00014501096202073588
8175,Tanvi Sharma,6.060426626521272e-05
4422,Ishita Chatterjee,9.999187662579746e-05
6505,Rohan Nair,0.00012981057261707374
4145,Tanvi Mehta,6.450151154443342e-05
4022,Vikram Deshmukh,0.00017120382278230597
9106,Nisha Patel,2.5408876770493533e-05
6343,Nikhil Bose,9.553845777830636e-05
4868,Sagar Verma,8.204628293889904e-05
162,Ishita Mukherjee,0.00011530934651132106
9786,Nisha Bose,3.366869030131642e-05
1942,Aakash Bhat,0.0001584251574141587
7312,Aarav Mukherjee,0.00011077822916745883
9728,Pooja Chatterjee,2.528221733706754e-05
5172,Nisha Nair,8.817560178245609e-05
8597,Vikram Sharma,3.171808969833798e-05
7002,Priya Khan,0.0001012097862666609
3123,Jahnvi Agarwal,9.394032502169743e-05
61,Rahul Banerjee,0.00021785878780016682
4198,Naveen Khan,0.00012648818879790858
6778,Riya Banerjee,0.00011505034660399573
14004,Rahul Iyer,2.8460251099603914e-05
7093,Nisha Patel,0.0001643363379691148
12120,Aisha Nair,2.9250717071014992e-05
5788,Ankit Verma,0.00012411984681622175
6883,Aakash Chatterjee,7.045350431757035e-05
62,Sanya Nair,0.0003121739694088029
173,Aditi Verma,9.573787221216548e-05
2460,Priya Verma,0.00029473487257274225
12113,Aisha Verma,2.195900474616134e-05
186,Kunal Chatterjee,6.744214352535887e-05
160,Siddharth Khan,0.00010506543556695185
14575,Priya Reddy,2.876945551758263e-05
369,Sagar Chatterjee,0.00019675705284504186
5970,Meera Patel,0.00010292668619390337
12709,Sneha Sharma,3.476602472035208e-05
230,Rajat Deshmukh,0.00010735993297201066
13621,Sagar Iyer,1.8144958092304665e-05
10034,Rahul Banerjee,3.192269075638903e-05
251,Ira Joshi,9.093898411190541e-05
14906,Sagar Patel,3.531592238876669e-05
3385,Tanvi Gowda,0.0001526575570413452
64,Nisha Singh,0.0002331402741048086
11384,Aakash Khan,3.1704087837332195e-05
5608,Naveen Iyer,5.486108167643908e-05
327,Aakash Sharma,7.729403825179546e-05
5611,Dev Bhat,0.00011232037118854547
227,Neha Gowda,0.0001176532423958222
110,Varun Bose,5.615233173930729e-05
14601,Ananya Agarwal,3.780677261210015e-05
2328,Rohan Gowda,0.00017768440635769142
11476,Yash Khan,3.142642369945952e-05
6847,Ishita Chatterjee,5.403090905162867e-05
66,Rohan Iyer,0.00011127685547143075
312,Varun Bhat,9.363496297247214e-05
5524,Nisha Kapoor,6.99444988385525e-05
67,Harsh Singh,0.0002698282889442903
12169,Varun Joshi,3.729220495058417e-05
10779,Ananya Singh,2.9819468666059666e-05
12563,Pooja Bhat,3.9659634463336985e-05
6504,Sneha Reddy,0.00018525196187388858
7168,Riya Iyer,3.910302052284868e-05
68,Priya Patel,0.0002474677225599791
12951,Varun Gowda,2.1726642900834818e-05
9006,Pooja Sharma,7.177751152781555e-05
11120,Naveen Chatterjee,1.8422384908863714e-05
14262,Aarav Verma,3.244971313299073e-05
1137,Tanvi Bose,9.161454733992457e-05
4931,Ira Chatterjee,9.275805290378557e-05
11079,Zoya Patel,1.8422384908863714e-05
69,Rahul Deshmukh,6.980063608000821e-05
8060,Diya Deshmukh,8.841361791999892e-05
71,Aarav Deshmukh,9.628409378220297e-05
11263,Vikram Kapoor,1.8942441068065297e-05
3935,Rohit Sharma,8.141244085113762e-05
8098,Kunal Gupta,3.9311685293039245e-05
72,Naveen Patel,0.0002898945720922051
3462,Nikhil Bhat,0.00016193861642069333
11492,Aakash Mehta,2.1599009751270074e-05
9585,Zoya Gupta,3.1206170482322675e-05
73,Diya Chatterjee,0.00016824761950406223
139,Rahul Banerjee,0.00019621139977229145
14761,Yash Singh,2.925196436728072e-05
11437,Rohan Singh,1.8341919025491504e-05
74,Rajat Singh,0.00033294686890530825
14932,Sanya Banerjee,2.4621021018902327e-05
4689,Siddharth Gupta,0.0001381806401470305
12763,Jahnvi Bhat,2.23740819535198e-05
1613,Jahnvi Gupta,7.068142924277815e-05
13973,Yash Reddy,2.42547540536587e-05
75,Nikhil Mehta,7.380161591247295e-05
10644,Nisha Gowda,3.2541285164270966e-05
76,Aditi Khan,0.00022967611631994698
9017,Aisha Khan,6.314990641893126e-05
13458,Neha Mukherjee,1.8184173985799486e-05
2381,Mira Iyer,0.0002926398802315494
4094,Sneha Bhat,6.224117394536397e-05
3583,Siddharth Patel,7.996689507202969e-05
7866,Pooja Gowda,9.136546844660998e-05
5174,Naveen Kapoor,0.00020841109884132614
8804,Dev Mukherjee,6.670549726937809e-05
77,Diya Bhat,0.0002247613346542541
12415,Aisha Mehta,3.494211885037457e-05
3111,Siddharth Mukherjee,0.0002933522135432059
6994,Rahul Reddy,0.00010808602204002929
78,Aditi Kapoor,6.460300428483547e-05
8522,Kunal Agarwal,4.1265057939279404e-05
79,Tanvi Bose,0.00017666635448433971
554,Meera Kapoor,6.826701804088728e-05
3721,Tanvi Mehta,0.00028175614438402896
553,Naveen Chatterjee,0.00016310175213197085
7991,Nikhil Reddy,0.00010743607709085137
80,Ankit Mehta,9.088812918649259e-05
6306,Jahnvi Reddy,4.8952138440127134e-05
81,Priya Kapoor,9.739779551740145e-05
9470,Yash Joshi,1.9449279393544724e-05
9272,Rahul Reddy,3.694494511966503e-05
7089,Meera Khan,7.49011834915392e-05
83,Naveen Joshi,0.00012289283686684266
8798,Sagar Chatterjee,4.223601494015011e-05
4215,Dev Banerjee,5.9151932724511074e-05
13378,Kabir Sharma,3.151862740836465e-05
84,Varun Chatterjee,0.0002690727816085145
11115,Rahul Kapoor,2.5390086521572478e-05
7378,Tanvi Kapoor,4.820608586462385e-05
158,Sagar Mehta,7.300709362676345e-05
3639,Varun Reddy,0.00012564969051254412
6905,Naveen Gupta,4.249831269646163e-05
7655,Varun Bose,0.00010883329108976154
11641,Riya Agarwal,2.5242282252341094e-05
14593,Naveen Sharma,2.5261342830048063e-05
4556,Neha Singh,8.587110903045419e-05
85,Sagar Bose,0.00010827261634098127
3567,Kavya Nair,4.68418250998195e-05
11709,Sagar Patel,3.233919800262075e-05
13748,Sagar Deshmukh,2.634149440726758e-05
175,Dev Verma,8.890238456811533e-05
9573,Riya Verma,2.605279046363653e-05
449,Aditi Singh,0.00012603156750446397
9799,Zoya Reddy,3.129799286644006e-05
87,Yash Banerjee,0.0002133983249836164
111,Jahnvi Sharma,0.00021003665098705664
5650,Neha Khan,7.985475486611293e-05
13854,Aarav Bhat,1.830154709538967e-05
9873,Rahul Iyer,3.25139951977359e-05
88,Pooja Gupta,0.00016125158519565341
11589,Ira Banerjee,2.1579616069176527e-05
5696,Dev Chatterjee,0.00012766749492003067
7734,Naveen Gupta,0.00012784478479795777
89,Pooja Kapoor,0.00026481165308236076
7142,Aisha Sharma,6.676319900119193e-05
4795,Ishita Mehta,9.26794508321246e-05
5767,Neha Nair,0.00013280792073668644
2655,Vikram Bhat,0.0001061813312509771
10179,Dev Sharma,2.11434764993382e-05
11681,Ishita Iyer,2.8126702399218512e-05
3603,Ira Kapoor,0.00011334816319834722
11511,Neha Bhat,1.83048674301343e-05
1817,Ananya Nair,8.214323482016268e-05
4935,Diya Mehta,6.226737416126903e-05
14953,Rajat Nair,1.83048674301343e-05
5578,Arjun Verma,6.199133562432198e-05
8552,Yash Iyer,7.83988806311438e-05
92,Varun Singh,0.0002898234166064025
14090,Siddharth Bose,3.27355816044109e-05
4870,Rohit Agarwal,9.953676810320997e-05
14077,Arjun Patel,3.111447101161744e-05
8524,Rajat Reddy,3.2312704322188955e-05
2369,Ananya Patel,0.0001698749544070182
12501,Aman Nair,2.846969268754986e-05
9805,Harsh Kapoor,3.6331744408109795e-05
8029,Sanya Verma,9.689154403038661e-05
1077,Ishita Mehta,0.00015861168758597157
411,Aisha Bhat,0.00014500855816339687
236,Arjun Khan,0.00016923913815605104
94,Aman Mehta,0.00010518335230091057
1225,Pooja Patel,0.00019419971341286921
3393,Neha Joshi,0.000107667526568907
95,Rohan Agarwal,0.00027731386349437594
1578,Jahnvi Gowda,0.0001524816455521606
14875,Rajat Banerjee,3.250817389046287e-05
11237,Rohit Gowda,2.958322247255722e-05
10275,Ankit Patel,2.5436524023250802e-05
7862,Kabir Reddy,5.3202452215528746e-05
7441,Ira Mehta,6.933780161771831e-05
9222,Sneha Reddy,2.471287894451628e-05
9754,Kunal Khan,3.103133710236636e-05
190,Arjun Deshmukh,7.504860425631986e-05
287,Nisha Kapoor,6.360813836633382e-05
97,Sagar Patel,6.20055295102308e-05
13055,Naveen Deshmukh,4.531783296707572e-05
1662,Harsh Mehta,0.00023182223654127167
10863,Tanvi Reddy,2.3153309973941358e-05
156,Aarohi Singh,9.463169387990982e-05
13101,Tanvi Reddy,3.955708155128408e-05
99,Kunal Bose,0.00019688431673263373
1089,Pooja Mehta,0.00018114396985154262
8438,Jahnvi Reddy,4.8818023064756545e-05
8354,Naveen Mehta,0.0001249471373306976
100,Ira Deshmukh,0.00026326489003861977
4474,Ishita Bose,9.792642114022635e-05
2383,Harsh Mukherjee,0.00020364423331754807
6399,Aakash Patel,4.224654699128065e-05
10985,Aarav Bose,2.548177247548919e-05
101,Rajat Mukherjee,0.00011154413705890328
1628,Nikhil Mehta,5.38345092703658e-05
8969,Rahul Bhat,5.172905615783449e-05
6716,Aisha Banerjee,0.00015908407245992395
250,Ishita Sharma,8.88010253314481e-05
102,Aarav Singh,5.0777080462989385e-05
1061,Yash Bose,0.00010689369745632224
8222,Dev Joshi,3.486678754465894e-05
352,Aarav Singh,0.0001142928901851953
11561,Aakash Singh,1.8296786912433807e-05
10848,Dev Mehta,3.1690223616967584e-05
1845,Aman Verma,0.0001590918441126946
8130,Ananya Gowda,5.7975675887340724e-05
104,Ankit Joshi,0.00011773985014719885
4622,Sagar Reddy,7.540488124207975e-05
3546,Dev Singh,0.00010082350401667997
13452,Aakash Verma,2.4861117387104606e-05
11731,Mira Nair,3.660365178581503e-05
105,Varun Agarwal,0.00011021020428258373
5930,Ira Verma,0.00015453295902031295
106,Sagar Deshmukh,0.00016341497518153247
12970,Nisha Reddy,3.2157700047868216e-05
10969,Aarohi Reddy,1.8397680110372713e-05
4062,Tanvi Khan,8.18629211239197e-05
4724,Aakash Banerjee,0.00010498214825876859
11495,Varun Bhat,2.916681137324268e-05
